event_id,match_name,start_time,home_team,away_team,competition,country,sport,home_odds,away_odds
6687465,Karel Schopf vs Radim Pavelka,2025-01-27T16:30:00Z,Karel Schopf,Radim Pavelka,Czech Liga Pro,Tsjechië,Tafeltennis,1.77,1.87
6687479,Karel Smidt vs Martin Huk,2025-01-27T20:00:00Z,Karel Smidt,Martin Huk,Czech Liga Pro,Tsjechië,Tafeltennis,1.83,1.83
6687475,Karel Smidt vs Petr Bradac,2025-01-27T21:30:00Z,Karel Smidt,Petr Bradac,Czech Liga Pro,Tsjechië,Tafeltennis,2.05,1.63
6687713,Kyryl Darin vs Karel Bartak,2025-01-28T01:00:00Z,Kyryl Darin,Karel Bartak,Czech Liga Pro,Tsjechië,Tafeltennis,1.83,1.83
6677257,Kyryl Darin vs Tomas Regner,2025-01-26T21:00:00Z,Kyryl Darin,Tomas Regner,Czech Liga Pro,Tsjechië,Tafeltennis,1.43,2.5
6677226,Kyryl Darin vs Vaclav Hruska,2025-01-26T19:00:00Z,Kyryl Darin,Vaclav Hruska,Czech Liga Pro,Tsjechië,Tafeltennis,1.63,2.05
6687462,Ladislav Janousek vs Jan Briska,2025-01-27T16:00:00Z,Ladislav Janousek,Jan Briska,Czech Liga Pro,Tsjechië,Tafeltennis,1.69,1.95
6687458,Ladislav Janousek vs Karel Schopf,2025-01-27T17:30:00Z,Ladislav Janousek,Karel Schopf,Czech Liga Pro,Tsjechië,Tafeltennis,2.05,1.63
6677148,Ladislav Vosyka vs Radim Pokorny,2025-01-26T15:30:00Z,Ladislav Vosyka,Radim Pokorny,Czech Liga Pro,Tsjechië,Tafeltennis,1.38,2.6
6687721,Lubor Sulava vs Jan Pleskot,2025-01-27T23:00:00Z,Lubor Sulava,Jan Pleskot,Czech Liga Pro,Tsjechië,Tafeltennis,2.05,1.63
6687708,Lubor Sulava vs Vaclav Dolezal,2025-01-28T00:30:00Z,Lubor Sulava,Vaclav Dolezal,Czech Liga Pro,Tsjechië,Tafeltennis,1.83,1.83
6677179,Marek Chlebecek vs Ladislav Vosyka,2025-01-26T16:00:00Z,Marek Chlebecek,Ladislav Vosyka,Czech Liga Pro,Tsjechië,Tafeltennis,2.5,1.43
6677142,Marek Chlebecek vs Radim Pokorny,2025-01-26T17:30:00Z,Marek Chlebecek,Radim Pokorny,Czech Liga Pro,Tsjechië,Tafeltennis,1.47,2.4
6677267,Marek Kostal vs Simon Kadavy,2025-01-27T01:30:00Z,Marek Kostal,Simon Kadavy,Czech Liga Pro,Tsjechië,Tafeltennis,2.35,1.49
6677268,Marek Kostal vs Tomas Dorko,2025-01-27T00:00:00Z,Marek Kostal,Tomas Dorko,Czech Liga Pro,Tsjechië,Tafeltennis,2.6,1.38
6687437,Marek Placek vs Frantisek Briza,2025-01-27T15:30:00Z,Marek Placek,Frantisek Briza,Czech Liga Pro,Tsjechië,Tafeltennis,1.69,1.95
6687468,Martin Cvecek vs Karel Hons,2025-01-27T09:30:00Z,Martin Cvecek,Karel Hons,Czech Liga Pro,Tsjechië,Tafeltennis,1.43,2.5
6687470,Martin Huk vs Petr Bradac,2025-01-27T19:30:00Z,Martin Huk,Petr Bradac,Czech Liga Pro,Tsjechië,Tafeltennis,2.15,1.57
6677278,Martin Sopko vs Marek Kostal,2025-01-26T23:00:00Z,Martin Sopko,Marek Kostal,Czech Liga Pro,Tsjechië,Tafeltennis,1.5,2.3
6677273,Martin Sopko vs Simon Kadavy,2025-01-27T00:30:00Z,Martin Sopko,Simon Kadavy,Czech Liga Pro,Tsjechië,Tafeltennis,1.69,1.95
6687717,Martin Vizek vs Tomas Andrle,2025-01-27T23:30:00Z,Martin Vizek,Tomas Andrle,Czech Liga Pro,Tsjechië,Tafeltennis,1.69,1.95
6677280,Matous Klimenta vs Michal Vavrecka,2025-01-27T02:00:00Z,Matous Klimenta,Michal Vavrecka,Czech Liga Pro,Tsjechië,Tafeltennis,1.63,2.05
6677292,Matous Klimenta vs Ondrej Svacha,2025-01-27T03:00:00Z,Matous Klimenta,Ondrej Svacha,Czech Liga Pro,Tsjechië,Tafeltennis,1.47,2.4
6677130,Michal Regner vs Vratislav Petracek,2025-01-26T20:30:00Z,Michal Regner,Vratislav Petracek,Czech Liga Pro,Tsjechië,Tafeltennis,2.15,1.57
6677291,Michal Vavrecka vs Jiri Ruzicka,2025-01-27T00:30:00Z,Michal Vavrecka,Jiri Ruzicka,Czech Liga Pro,Tsjechië,Tafeltennis,2.5,1.43
6677275,Michal Vavrecka vs Ondrej Svacha,2025-01-26T23:00:00Z,Michal Vavrecka,Ondrej Svacha,Czech Liga Pro,Tsjechië,Tafeltennis,2.05,1.63
6687494,Milan Capek vs Adolf Sejstal,2025-01-27T16:00:00Z,Milan Capek,Adolf Sejstal,Czech Liga Pro,Tsjechië,Tafeltennis,1.54,2.2
6687489,Milan Capek vs Jiri Hiblbauer,2025-01-27T17:30:00Z,Milan Capek,Jiri Hiblbauer,Czech Liga Pro,Tsjechië,Tafeltennis,1.95,1.69
6677133,Milan Fisera vs Jiri Dedek,2025-01-26T17:30:00Z,Milan Fisera,Jiri Dedek,Czech Liga Pro,Tsjechië,Tafeltennis,1.57,2.15
6677132,Milan Fisera vs Radim Pavelka,2025-01-26T16:00:00Z,Milan Fisera,Radim Pavelka,Czech Liga Pro,Tsjechië,Tafeltennis,2.05,1.63
6677222,Milan Longin vs Frantisek Briza,2025-01-26T17:30:00Z,Milan Longin,Frantisek Briza,Czech Liga Pro,Tsjechië,Tafeltennis,2.05,1.63
6677193,Milan Longin vs Stanislav Olejarcik,2025-01-26T16:00:00Z,Milan Longin,Stanislav Olejarcik,Czech Liga Pro,Tsjechië,Tafeltennis,1.65,2.05
6687472,Milan Stehlik vs Martin Cvecek,2025-01-27T07:00:00Z,Milan Stehlik,Martin Cvecek,Czech Liga Pro,Tsjechië,Tafeltennis,1.69,1.95
6687480,Miroslav Cyrus vs Radim Jaros,2025-01-27T21:30:00Z,Miroslav Cyrus,Radim Jaros,Czech Liga Pro,Tsjechië,Tafeltennis,1.43,2.5
6687482,Miroslav Cyrus vs Roman Laznicka,2025-01-27T20:00:00Z,Miroslav Cyrus,Roman Laznicka,Czech Liga Pro,Tsjechië,Tafeltennis,2.4,1.47
6687595,Miroslav Necas vs Adolf Sejstal,2025-01-27T17:00:00Z,Miroslav Necas,Adolf Sejstal,Czech Liga Pro,Tsjechië,Tafeltennis,2.15,1.57
6687488,Miroslav Necas vs Milan Capek,2025-01-27T15:00:00Z,Miroslav Necas,Milan Capek,Czech Liga Pro,Tsjechië,Tafeltennis,2.4,1.47
6687483,Ondrej Mucha vs Miroslav Cyrus,2025-01-27T19:00:00Z,Ondrej Mucha,Miroslav Cyrus,Czech Liga Pro,Tsjechië,Tafeltennis,1.95,1.69
6677279,Ondrej Svacha vs Jiri Ruzicka,2025-01-27T01:30:00Z,Ondrej Svacha,Jiri Ruzicka,Czech Liga Pro,Tsjechië,Tafeltennis,1.95,1.69
6677276,Ondrej Svacha vs Rostyslav Kliuchuk,2025-01-27T00:00:00Z,Ondrej Svacha,Rostyslav Kliuchuk,Czech Liga Pro,Tsjechië,Tafeltennis,2.15,1.57
6677096,Pavel Stuchlik vs Vaclav Kosar,2025-01-26T19:30:00Z,Pavel Stuchlik,Vaclav Kosar,Czech Liga Pro,Tsjechië,Tafeltennis,1.87,1.77
6687469,Petr Bradac vs Rostyslav Kliuchuk,2025-01-27T20:30:00Z,Petr Bradac,Rostyslav Kliuchuk,Czech Liga Pro,Tsjechië,Tafeltennis,1.63,2.05
6687689,Petr Macela vs Jan Zajicek,2025-01-27T20:30:00Z,Petr Macela,Jan Zajicek,Czech Liga Pro,Tsjechië,Tafeltennis,1.83,1.83
6687691,Petr Macela vs Tomas Prosa,2025-01-27T16:30:00Z,Petr Macela,Tomas Prosa,Czech Liga Pro,Tsjechië,Tafeltennis,1.29,3.0
6677147,Petr Zivny vs Ladislav Vosyka,2025-01-26T17:00:00Z,Petr Zivny,Ladislav Vosyka,Czech Liga Pro,Tsjechië,Tafeltennis,1.8,1.83
6677153,Petr Zivny vs Marek Chlebecek,2025-01-26T15:00:00Z,Petr Zivny,Marek Chlebecek,Czech Liga Pro,Tsjechië,Tafeltennis,1.54,2.2
6677137,Radim Pavelka vs Jiri Dedek,2025-01-26T15:30:00Z,Radim Pavelka,Jiri Dedek,Czech Liga Pro,Tsjechië,Tafeltennis,1.33,2.8
6687461,Radim Pavelka vs Ladislav Janousek,2025-01-27T15:00:00Z,Radim Pavelka,Ladislav Janousek,Czech Liga Pro,Tsjechië,Tafeltennis,1.57,2.15
6677175,Radim Pokorny vs Petr Zivny,2025-01-26T16:30:00Z,Radim Pokorny,Petr Zivny,Czech Liga Pro,Tsjechië,Tafeltennis,3.15,1.26
6687723,Richard Krejci vs Jiri Hanus,2025-01-28T02:00:00Z,Richard Krejci,Jiri Hanus,Czech Liga Pro,Tsjechië,Tafeltennis,1.87,1.77
6687715,Richard Krejci vs Karel Schopf,2025-01-28T03:00:00Z,Richard Krejci,Karel Schopf,Czech Liga Pro,Tsjechië,Tafeltennis,1.87,1.77
6677136,Robin Pacha vs Michal Regner,2025-01-26T19:30:00Z,Robin Pacha,Michal Regner,Czech Liga Pro,Tsjechië,Tafeltennis,2.05,1.63
6687481,Roman Laznicka vs Radim Jaros,2025-01-27T19:30:00Z,Roman Laznicka,Radim Jaros,Czech Liga Pro,Tsjechië,Tafeltennis,1.33,2.8
6677284,Rostyslav Kliuchuk vs Matous Klimenta,2025-01-27T01:00:00Z,Rostyslav Kliuchuk,Matous Klimenta,Czech Liga Pro,Tsjechië,Tafeltennis,2.05,1.63
6677290,Rostyslav Kliuchuk vs Michal Vavrecka,2025-01-27T03:30:00Z,Rostyslav Kliuchuk,Michal Vavrecka,Czech Liga Pro,Tsjechië,Tafeltennis,1.26,3.15
6677094,Rotislav Hasmanda vs Pavel Stuchlik,2025-01-26T20:00:00Z,Rotislav Hasmanda,Pavel Stuchlik,Czech Liga Pro,Tsjechië,Tafeltennis,1.38,2.6
6677072,Rotislav Hasmanda vs Vaclav Kosar,2025-01-26T21:30:00Z,Rotislav Hasmanda,Vaclav Kosar,Czech Liga Pro,Tsjechië,Tafeltennis,1.38,2.6
6677277,Simon Kadavy vs Daniel Kouble,2025-01-26T23:30:00Z,Simon Kadavy,Daniel Kouble,Czech Liga Pro,Tsjechië,Tafeltennis,1.69,1.95
6677270,Simon Kadavy vs Tomas Dorko,2025-01-27T02:30:00Z,Simon Kadavy,Tomas Dorko,Czech Liga Pro,Tsjechië,Tafeltennis,1.95,1.69
6677196,Stanislav Olejarcik vs Frantisek Briza,2025-01-26T15:30:00Z,Stanislav Olejarcik,Frantisek Briza,Czech Liga Pro,Tsjechië,Tafeltennis,2.6,1.38
6687439,Tomas Barta vs Jaroslav Novotny,2025-01-27T15:00:00Z,Tomas Barta,Jaroslav Novotny,Czech Liga Pro,Tsjechië,Tafeltennis,1.5,2.3
6687429,Tomas Barta vs Marek Placek,2025-01-27T17:00:00Z,Tomas Barta,Marek Placek,Czech Liga Pro,Tsjechië,Tafeltennis,1.95,1.69
6677274,Tomas Dorko vs Daniel Kouble,2025-01-27T01:00:00Z,Tomas Dorko,Daniel Kouble,Czech Liga Pro,Tsjechië,Tafeltennis,1.49,2.35
6677271,Tomas Dorko vs Martin Sopko,2025-01-27T03:30:00Z,Tomas Dorko,Martin Sopko,Czech Liga Pro,Tsjechië,Tafeltennis,1.83,1.83
6687443,Tomas Janata vs Jaroslav Bares,2025-01-27T19:00:00Z,Tomas Janata,Jaroslav Bares,Czech Liga Pro,Tsjechië,Tafeltennis,1.95,1.69
6677258,Tomas Janata vs Jaroslav Prokupek,2025-01-27T00:30:00Z,Tomas Janata,Jaroslav Prokupek,Czech Liga Pro,Tsjechië,Tafeltennis,2.9,1.31
6677050,Tomas Janata vs Jiri Plachy,2025-01-26T17:00:00Z,Tomas Janata,Jiri Plachy,Czech Liga Pro,Tsjechië,Tafeltennis,1.77,1.87
6677048,Tomas Janata vs Vladimir Cermak,2025-01-26T15:00:00Z,Tomas Janata,Vladimir Cermak,Czech Liga Pro,Tsjechië,Tafeltennis,2.3,1.5
6677198,Tomas Paldus vs Kyryl Darin,2025-01-26T20:30:00Z,Tomas Paldus,Kyryl Darin,Czech Liga Pro,Tsjechië,Tafeltennis,2.5,1.43
6687696,Tomas Postelt vs Petr Macela,2025-01-27T15:30:00Z,Tomas Postelt,Petr Macela,Czech Liga Pro,Tsjechië,Tafeltennis,3.25,1.26
6687687,Tomas Prosa vs Jan Kanera,2025-01-27T15:00:00Z,Tomas Prosa,Jan Kanera,Czech Liga Pro,Tsjechië,Tafeltennis,1.63,2.05
6687690,Tomas Prosa vs Tomas Postelt,2025-01-27T17:00:00Z,Tomas Prosa,Tomas Postelt,Czech Liga Pro,Tsjechië,Tafeltennis,2.15,1.57
6677197,Tomas Regner vs Tomas Paldus,2025-01-26T19:30:00Z,Tomas Regner,Tomas Paldus,Czech Liga Pro,Tsjechië,Tafeltennis,1.87,1.77
6687712,Vaclav Dolezal vs Karel Bartak,2025-01-27T23:30:00Z,Vaclav Dolezal,Karel Bartak,Czech Liga Pro,Tsjechië,Tafeltennis,2.05,1.63
6687714,Vaclav Dolezal vs Kyryl Darin,2025-01-28T02:30:00Z,Vaclav Dolezal,Kyryl Darin,Czech Liga Pro,Tsjechië,Tafeltennis,3.0,1.29
6677216,Vaclav Hruska vs Tomas Paldus,2025-01-26T21:30:00Z,Vaclav Hruska,Tomas Paldus,Czech Liga Pro,Tsjechië,Tafeltennis,2.15,1.57
6677256,Vaclav Hruska vs Tomas Regner,2025-01-26T20:00:00Z,Vaclav Hruska,Tomas Regner,Czech Liga Pro,Tsjechië,Tafeltennis,1.95,1.69
6677075,Vaclav Kosar vs Jakub Varcl,2025-01-26T20:30:00Z,Vaclav Kosar,Jakub Varcl,Czech Liga Pro,Tsjechië,Tafeltennis,1.78,1.83
6677046,Vladimir Cermak vs Jaroslav Prokupek,2025-01-26T17:30:00Z,Vladimir Cermak,Jaroslav Prokupek,Czech Liga Pro,Tsjechië,Tafeltennis,1.67,1.98
6677060,Vladimir Cermak vs Jiri Plachy,2025-01-26T16:00:00Z,Vladimir Cermak,Jiri Plachy,Czech Liga Pro,Tsjechië,Tafeltennis,1.87,1.77
6677266,Vladimir Cermak vs Kamil Novak,2025-01-27T01:00:00Z,Vladimir Cermak,Kamil Novak,Czech Liga Pro,Tsjechië,Tafeltennis,2.4,1.47
6677255,Vladimir Cermak vs Tomas Janata,2025-01-27T03:30:00Z,Vladimir Cermak,Tomas Janata,Czech Liga Pro,Tsjechië,Tafeltennis,1.5,2.3
6677131,Vratislav Petracek vs Jiri Louda,2025-01-26T19:00:00Z,Vratislav Petracek,Jiri Louda,Czech Liga Pro,Tsjechië,Tafeltennis,2.15,1.57
6677129,Vratislav Petracek vs Robin Pacha,2025-01-26T21:00:00Z,Vratislav Petracek,Robin Pacha,Czech Liga Pro,Tsjechië,Tafeltennis,1.65,2.0
6687727,Yurii Holovatiuk vs Martin Vizek,2025-01-28T01:30:00Z,Yurii Holovatiuk,Martin Vizek,Czech Liga Pro,Tsjechië,Tafeltennis,1.83,1.83
6659110,Hibernian LFC (W) vs Glasgow City LFC (W),2025-01-26T16:10:00Z,Hibernian LFC (W),Glasgow City LFC (W),Scotland Women's Premier League,Schotland,Voetbal,4.25,1.65
6689303,Aston vs Tottenham,2025-01-26T14:35:00Z,Aston,Tottenham,Premier League 23/24,Virtual,Virtual Voetbal,2.45,2.7
6689290,Brighton vs West Ham,2025-01-26T14:53:00Z,Brighton,West Ham,Premier League 23/24,Virtual,Virtual Voetbal,2.35,3.0
6689289,Chelsea vs City,2025-01-26T14:44:00Z,Chelsea,City,Premier League 23/24,Virtual,Virtual Voetbal,2.8,2.35
6689287,City vs Liverpool,2025-01-26T14:32:00Z,City,Liverpool,Premier League 23/24,Virtual,Virtual Voetbal,2.25,2.9
6689292,City vs Newcastle,2025-01-26T14:59:00Z,City,Newcastle,Premier League 23/24,Virtual,Virtual Voetbal,2.0,3.4
6689302,Everton vs Fulham,2025-01-26T14:56:00Z,Everton,Fulham,Premier League 23/24,Virtual,Virtual Voetbal,2.35,2.8
6689304,Luton vs Palace,2025-01-26T14:41:00Z,Luton,Palace,Premier League 23/24,Virtual,Virtual Voetbal,2.8,2.35
6689293,Newcastle vs Sheffield,2025-01-26T14:47:00Z,Newcastle,Sheffield,Premier League 23/24,Virtual,Virtual Voetbal,1.98,3.4
6689291,Wolverhampton vs Everton,2025-01-26T14:50:00Z,Wolverhampton,Everton,Premier League 23/24,Virtual,Virtual Voetbal,2.3,2.9
6689288,Wolverhampton vs Sheffield,2025-01-26T14:38:00Z,Wolverhampton,Sheffield,Premier League 23/24,Virtual,Virtual Voetbal,2.1,3.15
6689272,Bilbao vs Getafe,2025-01-26T14:31:00Z,Bilbao,Getafe,La Liga 23/24,Virtual,Virtual Voetbal,2.3,2.9
6689266,Getafe vs San Sebastian,2025-01-26T14:40:00Z,Getafe,San Sebastian,La Liga 23/24,Virtual,Virtual Voetbal,2.5,2.6
6689268,Las Palmas vs Villarreal,2025-01-26T14:37:00Z,Las Palmas,Villarreal,La Liga 23/24,Virtual,Virtual Voetbal,2.9,2.4
6689270,Levante vs Madrid,2025-01-26T14:43:00Z,Levante,Madrid,La Liga 23/24,Virtual,Virtual Voetbal,3.5,1.93
6689274,Levante vs Vallecas,2025-01-26T14:34:00Z,Levante,Vallecas,La Liga 23/24,Virtual,Virtual Voetbal,2.5,2.6
6689283,Pamplona vs Granada,2025-01-26T14:58:00Z,Pamplona,Granada,La Liga 23/24,Virtual,Virtual Voetbal,2.2,3.0
6689271,South Madrid vs Villarreal,2025-01-26T14:49:00Z,South Madrid,Villarreal,La Liga 23/24,Virtual,Virtual Voetbal,2.25,3.0
6689273,Valencia vs Barcelona,2025-01-26T14:52:00Z,Valencia,Barcelona,La Liga 23/24,Virtual,Virtual Voetbal,3.0,2.2
6689278,Vigo vs Bilbao,2025-01-26T14:55:00Z,Vigo,Bilbao,La Liga 23/24,Virtual,Virtual Voetbal,2.4,2.9
6689269,Vigo vs Valencia,2025-01-26T14:46:00Z,Vigo,Valencia,La Liga 23/24,Virtual,Virtual Voetbal,2.3,3.0
6689308,Bergamo vs Rome,2025-01-26T14:45:00Z,Bergamo,Rome,Serie A 23/24,Virtual,Virtual Voetbal,2.45,2.7
6689310,Bologna vs Lecce,2025-01-26T14:42:00Z,Bologna,Lecce,Serie A 23/24,Virtual,Virtual Voetbal,2.35,3.0
6689305,Florence vs Monza,2025-01-26T14:33:00Z,Florence,Monza,Serie A 23/24,Virtual,Virtual Voetbal,2.35,3.0
6689324,Lecce vs Udine,2025-01-26T14:54:00Z,Lecce,Udine,Serie A 23/24,Virtual,Virtual Voetbal,2.45,2.75
6689309,Milan vs Empoli,2025-01-26T14:51:00Z,Milan,Empoli,Serie A 23/24,Virtual,Virtual Voetbal,1.95,3.65
6689312,Nerazzurri vs Torino,2025-01-26T15:00:00Z,Nerazzurri,Torino,Serie A 23/24,Virtual,Virtual Voetbal,2.1,3.4
6689311,Salerno vs Verona,2025-01-26T14:57:00Z,Salerno,Verona,Serie A 23/24,Virtual,Virtual Voetbal,2.35,2.8
6689307,Turin vs Sassuolo,2025-01-26T14:48:00Z,Turin,Sassuolo,Serie A 23/24,Virtual,Virtual Voetbal,2.05,3.4
6689323,Udine vs Lazio,2025-01-26T14:39:00Z,Udine,Lazio,Serie A 23/24,Virtual,Virtual Voetbal,2.5,2.6
6689322,Verona vs Salerno,2025-01-26T14:36:00Z,Verona,Salerno,Serie A 23/24,Virtual,Virtual Voetbal,2.35,2.8
6434880,TPS Turku (W) vs HIFK Helsinki (W),2025-01-26T14:50:00Z,TPS Turku (W),HIFK Helsinki (W),"Finland Naisten Liiga, Vrouwen",Finland,IJshockey,4.0,1.18
6679628,Numidia VC Limax vs Sss Barneveld,2025-01-26T15:30:00Z,Numidia VC Limax,Sss Barneveld,Eredivisie Heren,Nederland,Volleybal,1.47,2.6
6655997,AA Espinho vs Vitória Guimarães,2025-01-26T16:00:00Z,AA Espinho,Vitória Guimarães,Portugal Divisao Mannen,Portugal,Volleybal,1.29,3.4
6666825,AC Sparta Praag vs FBC Ceska Lipa,2025-01-26T17:00:00Z,AC Sparta Praag,FBC Ceska Lipa,Tsjechië Extraliga,Tsjechië,Floorball,1.26,6.5
6657499,Budapest Jegkorong Akademia vs HSC Csikszereda,2025-01-26T16:00:00Z,Budapest Jegkorong Akademia,HSC Csikszereda,Erste Liga,Europees,IJshockey,1.4,2.6
6673863,DVTK Jegesmedvek vs CS Progym Gheorgheni,2025-01-26T17:00:00Z,DVTK Jegesmedvek,CS Progym Gheorgheni,Erste Liga,Europees,IJshockey,2.1,1.63
6673049,Debreceni Egyetem AC vs Corona Brasov,2025-01-26T17:30:00Z,Debreceni Egyetem AC,Corona Brasov,Erste Liga,Europees,IJshockey,1.54,2.25
6658461,Diomidis Argous vs Olympiacos,2025-01-26T16:00:00Z,Diomidis Argous,Olympiacos,Greece A1 League,Griekenland,Handbal,4.0,1.33
6683791,Era Viikingit vs Classic Tampere,2025-01-27T16:30:00Z,Era Viikingit,Classic Tampere,Finland F-Liiga,Finland,Floorball,8.5,1.16
6666826,FB Hurrican Karlovy Vary vs Bulldogs Brno,2025-01-26T15:30:00Z,FB Hurrican Karlovy Vary,Bulldogs Brno,Tsjechië Extraliga,Tsjechië,Floorball,1.49,4.25
6666828,FBC Liberec vs Florbal Chodov,2025-01-27T18:00:00Z,FBC Liberec,Florbal Chodov,Tsjechië Extraliga,Tsjechië,Floorball,2.35,2.1
6659140,HC Rychenberg Winterthur vs UHC Waldkirch St Gallen,2025-01-26T16:00:00Z,HC Rychenberg Winterthur,UHC Waldkirch St Gallen,Switzerland Unihockey Prime League,Zwitserland,Floorball,1.25,6.75
6678789,Hania El Hammamy vs Nada Abbas,2025-01-27T00:30:00Z,Hania El Hammamy,Nada Abbas,"PSA Squash World Tour, Vrouwen",Wereldwijd,Squash,1.05,7.5
6679467,IBK Dalen vs AIK IBF,2025-01-26T15:00:00Z,IBK Dalen,AIK IBF,Sweden Superligan,Zweden,Floorball,1.83,2.8
6678796,Jasmine Hutton vs Georgina Kennedy,2025-01-27T01:15:00Z,Jasmine Hutton,Georgina Kennedy,"PSA Squash World Tour, Vrouwen",Wereldwijd,Squash,3.4,1.27
6683792,OLS Oulu vs Happee Jyvaskyla,2025-01-26T16:00:00Z,OLS Oulu,Happee Jyvaskyla,Finland F-Liiga,Finland,Floorball,2.75,1.93
6678795,Rowan Elaraby vs Malak Khafagy,2025-01-26T17:45:00Z,Rowan Elaraby,Malak Khafagy,"PSA Squash World Tour, Vrouwen",Wereldwijd,Squash,1.25,3.55
6678793,Tarek Momen vs Fares Dessouky,2025-01-26T22:45:00Z,Tarek Momen,Fares Dessouky,"PSA Squash World Tour, Mannen",Wereldwijd,Squash,1.35,2.95
6666827,Tatran Stresovice vs FBC Ostrava,2025-01-26T17:00:00Z,Tatran Stresovice,FBC Ostrava,Tsjechië Extraliga,Tsjechië,Floorball,1.06,16.0
6673048,Ujpest Budapest vs Dunaujvarosi Acelbikak,2025-01-26T16:00:00Z,Ujpest Budapest,Dunaujvarosi Acelbikak,Erste Liga,Europees,IJshockey,1.22,3.75
6679552,Vaxjo IBK vs FC Helsingborg,2025-01-26T15:30:00Z,Vaxjo IBK,FC Helsingborg,Sweden Superligan,Zweden,Floorball,1.12,12.0
6679554,Warberg IC vs Storvreta IBK,2025-01-26T15:00:00Z,Warberg IC,Storvreta IBK,Sweden Superligan,Zweden,Floorball,11.0,1.14
6678791,Youssef Ibrahim vs Joel Makin,2025-01-26T17:00:00Z,Youssef Ibrahim,Joel Makin,"PSA Squash World Tour, Mannen",Wereldwijd,Squash,5.25,1.13
6508807,Brasilia Volei vs Mackenzie EC MG,2025-01-28T22:30:00Z,Brasilia Volei,Mackenzie EC MG,Brazilië Superliga Vrouwen,Brazilië,Volleybal,2.0,1.73
6489359,EC Pinheiros vs SESC/Flamengo,2025-01-26T22:30:00Z,EC Pinheiros,SESC/Flamengo,Brazilië Superliga Vrouwen,Brazilië,Volleybal,5.0,1.14
6499080,Fluminense FC vs Osasco VC,2025-01-28T00:00:00Z,Fluminense FC,Osasco VC,Brazilië Superliga Vrouwen,Brazilië,Volleybal,2.9,1.36
6508808,Sao Paulo Barueri VC vs Praia Clube,2025-01-28T21:30:00Z,Sao Paulo Barueri VC,Praia Clube,Brazilië Superliga Vrouwen,Brazilië,Volleybal,4.25,1.18
6499079,Sesi Volleyball Bauru vs Abel/Moda Brusque (W),2025-01-27T21:00:00Z,Sesi Volleyball Bauru,Abel/Moda Brusque (W),Brazilië Superliga Vrouwen,Brazilië,Volleybal,1.01,12.0
6508809,Unilife Maringa vs Minas,2025-01-29T00:30:00Z,Unilife Maringa,Minas,Brazilië Superliga Vrouwen,Brazilië,Volleybal,3.85,1.23
6662624,AO Foinikas Sirou vs Panathinaikos,2025-01-26T16:00:00Z,AO Foinikas Sirou,Panathinaikos,Griekenland Volleyleague,Griekenland,Volleybal,7.75,1.05
6539929,AO Kifisias vs OFI Irakleio,2025-01-26T15:00:00Z,AO Kifisias,OFI Irakleio,Griekenland Volleyleague,Griekenland,Volleybal,1.36,2.8
6675921,BC Mega Basket vs BC Dubai,2025-01-27T19:00:00Z,BC Mega Basket,BC Dubai,Adriatic League,Europees,Basketbal,3.0,1.33
6671287,Brixia Basket (W) vs Castelnuovo Scrivia (W),2025-01-26T17:00:00Z,Brixia Basket (W),Castelnuovo Scrivia (W),Italië Lega A Vrouwen,Italië,Basketbal,3.4,1.25
6652761,CD Real Sociedad vs Real CD Espana,2025-01-26T21:00:00Z,CD Real Sociedad,Real CD Espana,Honduras Liga Nacional de Fútbol,Honduras,Voetbal,3.0,2.25
6678907,Campobasso vs Battipaglia (W),2025-01-26T17:00:00Z,Campobasso,Battipaglia (W),Italië Lega A Vrouwen,Italië,Basketbal,1.01,9.5
6351751,Cultural Leonesa vs Unionistas De Salamanca CF,2025-01-26T16:30:00Z,Cultural Leonesa,Unionistas De Salamanca CF,Spanje Primera Division RFEF,Spanje,Voetbal,1.87,4.25
6671286,Geas San Sesto Giovanni vs Reyer Venezia,2025-01-26T17:00:00Z,Geas San Sesto Giovanni,Reyer Venezia,Italië Lega A Vrouwen,Italië,Basketbal,3.75,1.2
6296362,Glasgow vs Connacht Rugby,2025-01-26T15:30:00Z,Glasgow,Connacht Rugby,United Rugby Championship,Wereldwijd,Rugby Union,1.44,3.0
6664368,KK Buducnost Podgorica vs KK Igokea Aleksandrovac,2025-01-26T18:00:00Z,KK Buducnost Podgorica,KK Igokea Aleksandrovac,Adriatic League,Europees,Basketbal,1.08,6.25
6661392,KK Cedevita Olimpija vs KK Mornar Bar,2025-01-26T17:00:00Z,KK Cedevita Olimpija,KK Mornar Bar,Adriatic League,Europees,Basketbal,1.03,9.5
6661386,KK Cibona Zagreb vs KK Partizan Nis Belgrade,2025-01-26T16:00:00Z,KK Cibona Zagreb,KK Partizan Nis Belgrade,Adriatic League,Europees,Basketbal,10.0,1.02
6669834,KK Crvena Zvezda Mts vs KK Split,2025-01-26T18:00:00Z,KK Crvena Zvezda Mts,KK Split,Adriatic League,Europees,Basketbal,1.02,10.0
6676946,Mi Emirates vs Desert Vipers,2025-01-27T14:30:00Z,Mi Emirates,Desert Vipers,T20 League,Verenigde Arabische Emiraten,Cricket,2.05,1.77
6351750,Sevilla Atlético vs Algeciras CF,2025-01-26T18:30:00Z,Sevilla Atlético,Algeciras CF,Spanje Primera Division RFEF,Spanje,Voetbal,2.3,3.15
